"reference","isDeprecatedLicenseId","detailsUrl","referenceNumber","name","licenseId","seeAlso","isOsiApproved","isFsfLibre"
"https://spdx.org/licenses/OLDAP-2.0.1.html",FALSE,"https://spdx.org/licenses/OLDAP-2.0.1.json",232,"Open LDAP Public License v2.0.1","OLDAP-2.0.1","http://www.openldap.org/devel/gitweb.cgi?p=openldap.git;a=blob;f=LICENSE;hb=b6d68acd14e51ca3aab4428bf26522aa74873f0e",FALSE,NA
"https://spdx.org/licenses/OLDAP-2.1.html",FALSE,"https://spdx.org/licenses/OLDAP-2.1.json",527,"Open LDAP Public License v2.1","OLDAP-2.1","http://www.openldap.org/devel/gitweb.cgi?p=openldap.git;a=blob;f=LICENSE;hb=b0d176738e96a0d3b9f85cb51e140a86f21be715",FALSE,NA
"https://spdx.org/licenses/OLDAP-2.2.html",FALSE,"https://spdx.org/licenses/OLDAP-2.2.json",476,"Open LDAP Public License v2.2","OLDAP-2.2","http://www.openldap.org/devel/gitweb.cgi?p=openldap.git;a=blob;f=LICENSE;hb=470b0c18ec67621c85881b2733057fecf4a1acc3",FALSE,NA
"https://spdx.org/licenses/OLDAP-2.2.1.html",FALSE,"https://spdx.org/licenses/OLDAP-2.2.1.json",327,"Open LDAP Public License v2.2.1","OLDAP-2.2.1","http://www.openldap.org/devel/gitweb.cgi?p=openldap.git;a=blob;f=LICENSE;hb=4bc786f34b50aa301be6f5600f58a980070f481e",FALSE,NA
"https://spdx.org/licenses/OLDAP-2.2.2.html",FALSE,"https://spdx.org/licenses/OLDAP-2.2.2.json",229,"Open LDAP Public License 2.2.2","OLDAP-2.2.2","http://www.openldap.org/devel/gitweb.cgi?p=openldap.git;a=blob;f=LICENSE;hb=df2cc1e21eb7c160695f5b7cffd6296c151ba188",FALSE,NA
"https://spdx.org/licenses/OLDAP-2.3.html",FALSE,"https://spdx.org/licenses/OLDAP-2.3.json",587,"Open LDAP Public License v2.3","OLDAP-2.3","http://www.openldap.org/devel/gitweb.cgi?p=openldap.git;a=blob;f=LICENSE;hb=d32cf54a32d581ab475d23c810b0a7fbaf8d63c3",FALSE,TRUE
"https://spdx.org/licenses/OLDAP-2.4.html",FALSE,"https://spdx.org/licenses/OLDAP-2.4.json",35,"Open LDAP Public License v2.4","OLDAP-2.4","http://www.openldap.org/devel/gitweb.cgi?p=openldap.git;a=blob;f=LICENSE;hb=cd1284c4a91a8a380d904eee68d1583f989ed386",FALSE,NA
"https://spdx.org/licenses/OLDAP-2.5.html",FALSE,"https://spdx.org/licenses/OLDAP-2.5.json",595,"Open LDAP Public License v2.5","OLDAP-2.5","http://www.openldap.org/devel/gitweb.cgi?p=openldap.git;a=blob;f=LICENSE;hb=6852b9d90022e8593c98205413380536b1b5a7cf",FALSE,NA
"https://spdx.org/licenses/OLDAP-2.6.html",FALSE,"https://spdx.org/licenses/OLDAP-2.6.json",220,"Open LDAP Public License v2.6","OLDAP-2.6","http://www.openldap.org/devel/gitweb.cgi?p=openldap.git;a=blob;f=LICENSE;hb=1cae062821881f41b73012ba816434897abf4205",FALSE,NA
"https://spdx.org/licenses/OLDAP-2.7.html",FALSE,"https://spdx.org/licenses/OLDAP-2.7.json",351,"Open LDAP Public License v2.7","OLDAP-2.7","http://www.openldap.org/devel/gitweb.cgi?p=openldap.git;a=blob;f=LICENSE;hb=47c2415c1df81556eeb39be6cad458ef87c534a2",FALSE,TRUE
"https://spdx.org/licenses/OLDAP-2.8.html",FALSE,"https://spdx.org/licenses/OLDAP-2.8.json",502,"Open LDAP Public License v2.8","OLDAP-2.8","http://www.openldap.org/software/release/license.html",TRUE,NA
"https://spdx.org/licenses/OLFL-1.3.html",FALSE,"https://spdx.org/licenses/OLFL-1.3.json",101,"Open Logistics Foundation License Version 1.3","OLFL-1.3","https://openlogisticsfoundation.org/licenses/",TRUE,NA
"https://spdx.org/licenses/OML.html",FALSE,"https://spdx.org/licenses/OML.json",274,"Open Market License","OML","https://fedoraproject.org/wiki/Licensing/Open_Market_License",FALSE,NA
"https://spdx.org/licenses/OpenPBS-2.3.html",FALSE,"https://spdx.org/licenses/OpenPBS-2.3.json",484,"OpenPBS v2.3 Software License","OpenPBS-2.3","https://github.com/adaptivecomputing/torque/blob/master/PBS_License.txt",FALSE,NA
"https://spdx.org/licenses/OpenSSL.html",FALSE,"https://spdx.org/licenses/OpenSSL.json",78,"OpenSSL License","OpenSSL","http://www.openssl.org/source/license.html",FALSE,TRUE
"https://spdx.org/licenses/OPL-1.0.html",FALSE,"https://spdx.org/licenses/OPL-1.0.json",564,"Open Public License v1.0","OPL-1.0","http://old.koalateam.com/jackaroo/OPL_1_0.TXT",FALSE,FALSE
"https://spdx.org/licenses/OPL-UK-3.0.html",FALSE,"https://spdx.org/licenses/OPL-UK-3.0.json",160,"United    Kingdom Open Parliament Licence v3.0","OPL-UK-3.0","https://www.parliament.uk/site-information/copyright-parliament/open-parliament-licence/",FALSE,NA
"https://spdx.org/licenses/OPUBL-1.0.html",FALSE,"https://spdx.org/licenses/OPUBL-1.0.json",153,"Open Publication License v1.0","OPUBL-1.0","http://opencontent.org/openpub/",FALSE,NA
"https://spdx.org/licenses/OSET-PL-2.1.html",FALSE,"https://spdx.org/licenses/OSET-PL-2.1.json",478,"OSET Public License version 2.1","OSET-PL-2.1","http://www.osetfoundation.org/public-license",TRUE,NA
"https://spdx.org/licenses/OSL-1.0.html",FALSE,"https://spdx.org/licenses/OSL-1.0.json",217,"Open Software License 1.0","OSL-1.0","https://opensource.org/licenses/OSL-1.0",TRUE,TRUE
"https://spdx.org/licenses/OSL-1.1.html",FALSE,"https://spdx.org/licenses/OSL-1.1.json",270,"Open Software License 1.1","OSL-1.1","https://fedoraproject.org/wiki/Licensing/OSL1.1",FALSE,TRUE
"https://spdx.org/licenses/OSL-2.0.html",FALSE,"https://spdx.org/licenses/OSL-2.0.json",258,"Open Software License 2.0","OSL-2.0","http://web.archive.org/web/20041020171434/http://www.rosenlaw.com/osl2.0.html",TRUE,TRUE
"https://spdx.org/licenses/OSL-2.1.html",FALSE,"https://spdx.org/licenses/OSL-2.1.json",45,"Open Software License 2.1","OSL-2.1","http://web.archive.org/web/20050212003940/http://www.rosenlaw.com/osl21.htm",TRUE,TRUE
"https://spdx.org/licenses/OSL-3.0.html",FALSE,"https://spdx.org/licenses/OSL-3.0.json",54,"Open Software License 3.0","OSL-3.0","https://web.archive.org/web/20120101081418/http://rosenlaw.com:80/OSL3.0.htm",TRUE,TRUE
"https://spdx.org/licenses/PADL.html",FALSE,"https://spdx.org/licenses/PADL.json",295,"PADL License","PADL","https://git.openldap.org/openldap/openldap/-/blob/master/libraries/libldap/os-local.c?ref_type=heads#L19-23",FALSE,NA
"https://spdx.org/licenses/Parity-6.0.0.html",FALSE,"https://spdx.org/licenses/Parity-6.0.0.json",572,"The Parity Public License 6.0.0","Parity-6.0.0","https://paritylicense.com/versions/6.0.0.html",FALSE,NA
"https://spdx.org/licenses/Parity-7.0.0.html",FALSE,"https://spdx.org/licenses/Parity-7.0.0.json",514,"The Parity Public License 7.0.0","Parity-7.0.0","https://paritylicense.com/versions/7.0.0.html",FALSE,NA
"https://spdx.org/licenses/PDDL-1.0.html",FALSE,"https://spdx.org/licenses/PDDL-1.0.json",373,"Open Data Commons Public Domain Dedication & License 1.0","PDDL-1.0","http://opendatacommons.org/licenses/pddl/1.0/",FALSE,NA
"https://spdx.org/licenses/PHP-3.0.html",FALSE,"https://spdx.org/licenses/PHP-3.0.json",219,"PHP License v3.0","PHP-3.0","http://www.php.net/license/3_0.txt",TRUE,NA
"https://spdx.org/licenses/PHP-3.01.html",FALSE,"https://spdx.org/licenses/PHP-3.01.json",37,"PHP License v3.01","PHP-3.01","http://www.php.net/license/3_01.txt",TRUE,TRUE
"https://spdx.org/licenses/Plexus.html",FALSE,"https://spdx.org/licenses/Plexus.json",63,"Plexus Classworlds License","Plexus","https://fedoraproject.org/wiki/Licensing/Plexus_Classworlds_License",FALSE,NA
"https://spdx.org/licenses/pnmstitch.html",FALSE,"https://spdx.org/licenses/pnmstitch.json",106,"pnmstitch License","pnmstitch","https://sourceforge.net/p/netpbm/code/HEAD/tree/super_stable/editor/pnmstitch.c#l2",FALSE,NA
"https://spdx.org/licenses/PolyForm-Noncommercial-1.0.0.html",FALSE,"https://spdx.org/licenses/PolyForm-Noncommercial-1.0.0.json",6,"PolyForm Noncommercial License 1.0.0","PolyForm-Noncommercial-1.0.0","https://polyformproject.org/licenses/noncommercial/1.0.0",FALSE,NA
"https://spdx.org/licenses/PolyForm-Small-Business-1.0.0.html",FALSE,"https://spdx.org/licenses/PolyForm-Small-Business-1.0.0.json",336,"PolyForm Small Business License 1.0.0","PolyForm-Small-Business-1.0.0","https://polyformproject.org/licenses/small-business/1.0.0",FALSE,NA
"https://spdx.org/licenses/PostgreSQL.html",FALSE,"https://spdx.org/licenses/PostgreSQL.json",376,"PostgreSQL License","PostgreSQL","http://www.postgresql.org/about/licence",TRUE,NA
"https://spdx.org/licenses/PSF-2.0.html",FALSE,"https://spdx.org/licenses/PSF-2.0.json",277,"Python Software Foundation License 2.0","PSF-2.0","https://opensource.org/licenses/Python-2.0",FALSE,NA
"https://spdx.org/licenses/psfrag.html",FALSE,"https://spdx.org/licenses/psfrag.json",196,"psfrag License","psfrag","https://fedoraproject.org/wiki/Licensing/psfrag",FALSE,NA
"https://spdx.org/licenses/psutils.html",FALSE,"https://spdx.org/licenses/psutils.json",483,"psutils License","psutils","https://fedoraproject.org/wiki/Licensing/psutils",FALSE,NA
"https://spdx.org/licenses/Python-2.0.html",FALSE,"https://spdx.org/licenses/Python-2.0.json",474,"Python License 2.0","Python-2.0","https://opensource.org/licenses/Python-2.0",TRUE,TRUE
"https://spdx.org/licenses/Python-2.0.1.html",FALSE,"https://spdx.org/licenses/Python-2.0.1.json",149,"Python License 2.0.1","Python-2.0.1","https://www.python.org/download/releases/2.0.1/license/",FALSE,NA
"https://spdx.org/licenses/python-ldap.html",FALSE,"https://spdx.org/licenses/python-ldap.json",343,"Python ldap License","python-ldap","https://github.com/zdohnal/hplip/blob/master/base/ldif.py",FALSE,NA
"https://spdx.org/licenses/Qhull.html",FALSE,"https://spdx.org/licenses/Qhull.json",286,"Qhull License","Qhull","https://fedoraproject.org/wiki/Licensing/Qhull",FALSE,NA
"https://spdx.org/licenses/QPL-1.0.html",FALSE,"https://spdx.org/licenses/QPL-1.0.json",505,"Q Public License 1.0","QPL-1.0","http://doc.qt.nokia.com/3.3/license.html",TRUE,TRUE
"https://spdx.org/licenses/QPL-1.0-INRIA-2004.html",FALSE,"https://spdx.org/licenses/QPL-1.0-INRIA-2004.json",333,"Q Public License 1.0 - INRIA 2004 variant","QPL-1.0-INRIA-2004","https://github.com/maranget/hevea/blob/master/LICENSE",FALSE,NA
"https://spdx.org/licenses/Rdisc.html",FALSE,"https://spdx.org/licenses/Rdisc.json",578,"Rdisc License","Rdisc","https://fedoraproject.org/wiki/Licensing/Rdisc_License",FALSE,NA
"https://spdx.org/licenses/RHeCos-1.1.html",FALSE,"https://spdx.org/licenses/RHeCos-1.1.json",580,"Red Hat eCos Public License v1.1","RHeCos-1.1","http://ecos.sourceware.org/old-license.html",FALSE,FALSE
"https://spdx.org/licenses/RPL-1.1.html",FALSE,"https://spdx.org/licenses/RPL-1.1.json",3,"Reciprocal Public License 1.1","RPL-1.1","https://opensource.org/licenses/RPL-1.1",TRUE,NA
"https://spdx.org/licenses/RPL-1.5.html",FALSE,"https://spdx.org/licenses/RPL-1.5.json",340,"Reciprocal Public License 1.5","RPL-1.5","https://opensource.org/licenses/RPL-1.5",TRUE,NA
"https://spdx.org/licenses/RPSL-1.0.html",FALSE,"https://spdx.org/licenses/RPSL-1.0.json",464,"RealNetworks Public Source License v1.0","RPSL-1.0","https://helixcommunity.org/content/rpsl",TRUE,TRUE
"https://spdx.org/licenses/RSA-MD.html",FALSE,"https://spdx.org/licenses/RSA-MD.json",569,"RSA Message-Digest License","RSA-MD","http://www.faqs.org/rfcs/rfc1321.html",FALSE,NA
"https://spdx.org/licenses/RSCPL.html",FALSE,"https://spdx.org/licenses/RSCPL.json",311,"Ricoh Source Code Public License","RSCPL","http://wayback.archive.org/web/20060715140826/http://www.risource.org/RPL/RPL-1.0A.shtml",TRUE,NA
"https://spdx.org/licenses/Ruby.html",FALSE,"https://spdx.org/licenses/Ruby.json",222,"Ruby License","Ruby","https://www.ruby-lang.org/en/about/license.txt",FALSE,TRUE
"https://spdx.org/licenses/SAX-PD.html",FALSE,"https://spdx.org/licenses/SAX-PD.json",547,"Sax Public Domain Notice","SAX-PD","http://www.saxproject.org/copying.html",FALSE,NA
"https://spdx.org/licenses/Saxpath.html",FALSE,"https://spdx.org/licenses/Saxpath.json",27,"Saxpath License","Saxpath","https://fedoraproject.org/wiki/Licensing/Saxpath_License",FALSE,NA
"https://spdx.org/licenses/SCEA.html",FALSE,"https://spdx.org/licenses/SCEA.json",318,"SCEA Shared Source License","SCEA","http://research.scea.com/scea_shared_source_license.html",FALSE,NA
"https://spdx.org/licenses/SchemeReport.html",FALSE,"https://spdx.org/licenses/SchemeReport.json",482,"Scheme Language Report License","SchemeReport","",FALSE,NA
"https://spdx.org/licenses/Sendmail.html",FALSE,"https://spdx.org/licenses/Sendmail.json",207,"Sendmail License","Sendmail","http://www.sendmail.com/pdfs/open_source/sendmail_license.pdf",FALSE,NA
"https://spdx.org/licenses/Sendmail-8.23.html",FALSE,"https://spdx.org/licenses/Sendmail-8.23.json",48,"Sendmail License 8.23","Sendmail-8.23","https://www.proofpoint.com/sites/default/files/sendmail-license.pdf",FALSE,NA
"https://spdx.org/licenses/SGI-B-1.0.html",FALSE,"https://spdx.org/licenses/SGI-B-1.0.json",543,"SGI Free Software License B v1.0","SGI-B-1.0","http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.1.0.html",FALSE,NA
"https://spdx.org/licenses/SGI-B-1.1.html",FALSE,"https://spdx.org/licenses/SGI-B-1.1.json",370,"SGI Free Software License B v1.1","SGI-B-1.1","http://oss.sgi.com/projects/FreeB/",FALSE,NA
"https://spdx.org/licenses/SGI-B-2.0.html",FALSE,"https://spdx.org/licenses/SGI-B-2.0.json",103,"SGI Free Software License B v2.0","SGI-B-2.0","http://oss.sgi.com/projects/FreeB/SGIFreeSWLicB.2.0.pdf",FALSE,TRUE
"https://spdx.org/licenses/SGI-OpenGL.html",FALSE,"https://spdx.org/licenses/SGI-OpenGL.json",115,"SGI OpenGL License","SGI-OpenGL","https://gitlab.freedesktop.org/mesa/glw/-/blob/master/README?ref_type=heads",FALSE,NA
"https://spdx.org/licenses/SGP4.html",FALSE,"https://spdx.org/licenses/SGP4.json",263,"SGP4 Permission Notice","SGP4","https://celestrak.org/publications/AIAA/2006-6753/faq.php",FALSE,NA
"https://spdx.org/licenses/SHL-0.5.html",FALSE,"https://spdx.org/licenses/SHL-0.5.json",206,"Solderpad Hardware License v0.5","SHL-0.5","https://solderpad.org/licenses/SHL-0.5/",FALSE,NA
"https://spdx.org/licenses/SHL-0.51.html",FALSE,"https://spdx.org/licenses/SHL-0.51.json",471,"Solderpad Hardware License, Version 0.51","SHL-0.51","https://solderpad.org/licenses/SHL-0.51/",FALSE,NA
"https://spdx.org/licenses/SimPL-2.0.html",FALSE,"https://spdx.org/licenses/SimPL-2.0.json",499,"Simple Public License 2.0","SimPL-2.0","https://opensource.org/licenses/SimPL-2.0",TRUE,NA
"https://spdx.org/licenses/SISSL.html",FALSE,"https://spdx.org/licenses/SISSL.json",161,"Sun Industry Standards Source License v1.1","SISSL","http://www.openoffice.org/licenses/sissl_license.html",TRUE,TRUE
"https://spdx.org/licenses/SISSL-1.2.html",FALSE,"https://spdx.org/licenses/SISSL-1.2.json",292,"Sun Industry Standards Source License v1.2","SISSL-1.2","http://gridscheduler.sourceforge.net/Gridengine_SISSL_license.html",FALSE,NA
"https://spdx.org/licenses/SL.html",FALSE,"https://spdx.org/licenses/SL.json",181,"SL License","SL","https://github.com/mtoyoda/sl/blob/master/LICENSE",FALSE,NA
"https://spdx.org/licenses/Sleepycat.html",FALSE,"https://spdx.org/licenses/Sleepycat.json",498,"Sleepycat License","Sleepycat","https://opensource.org/licenses/Sleepycat",TRUE,TRUE
"https://spdx.org/licenses/SMLNJ.html",FALSE,"https://spdx.org/licenses/SMLNJ.json",329,"Standard ML of New Jersey License","SMLNJ","https://www.smlnj.org/license.html",FALSE,TRUE
"https://spdx.org/licenses/SMPPL.html",FALSE,"https://spdx.org/licenses/SMPPL.json",528,"Secure Messaging Protocol Public License","SMPPL","https://github.com/dcblake/SMP/blob/master/Documentation/License.txt",FALSE,NA
"https://spdx.org/licenses/SNIA.html",FALSE,"https://spdx.org/licenses/SNIA.json",316,"SNIA Public License 1.1","SNIA","https://fedoraproject.org/wiki/Licensing/SNIA_Public_License",FALSE,NA
"https://spdx.org/licenses/snprintf.html",FALSE,"https://spdx.org/licenses/snprintf.json",571,"snprintf License","snprintf","https://github.com/openssh/openssh-portable/blob/master/openbsd-compat/bsd-snprintf.c#L2",FALSE,NA
"https://spdx.org/licenses/Soundex.html",FALSE,"https://spdx.org/licenses/Soundex.json",118,"Soundex License","Soundex","https://metacpan.org/release/RJBS/Text-Soundex-3.05/source/Soundex.pm#L3-11",FALSE,NA
"https://spdx.org/licenses/Spencer-86.html",FALSE,"https://spdx.org/licenses/Spencer-86.json",272,"Spencer License 86","Spencer-86","https://fedoraproject.org/wiki/Licensing/Henry_Spencer_Reg-Ex_Library_License",FALSE,NA
"https://spdx.org/licenses/Spencer-94.html",FALSE,"https://spdx.org/licenses/Spencer-94.json",210,"Spencer License 94","Spencer-94","https://fedoraproject.org/wiki/Licensing/Henry_Spencer_Reg-Ex_Library_License",FALSE,NA
"https://spdx.org/licenses/Spencer-99.html",FALSE,"https://spdx.org/licenses/Spencer-99.json",434,"Spencer License 99","Spencer-99","http://www.opensource.apple.com/source/tcl/tcl-5/tcl/generic/regfronts.c",FALSE,NA
"https://spdx.org/licenses/SPL-1.0.html",FALSE,"https://spdx.org/licenses/SPL-1.0.json",534,"Sun Public License v1.0","SPL-1.0","https://opensource.org/licenses/SPL-1.0",TRUE,TRUE
"https://spdx.org/licenses/ssh-keyscan.html",FALSE,"https://spdx.org/licenses/ssh-keyscan.json",61,"ssh-keyscan License","ssh-keyscan","https://github.com/openssh/openssh-portable/blob/master/LICENCE#L82",FALSE,NA
"https://spdx.org/licenses/SSH-OpenSSH.html",FALSE,"https://spdx.org/licenses/SSH-OpenSSH.json",439,"SSH OpenSSH license","SSH-OpenSSH","https://github.com/openssh/openssh-portable/blob/1b11ea7c58cd5c59838b5fa574cd456d6047b2d4/LICENCE#L10",FALSE,NA
"https://spdx.org/licenses/SSH-short.html",FALSE,"https://spdx.org/licenses/SSH-short.json",573,"SSH short notice","SSH-short","https://github.com/openssh/openssh-portable/blob/1b11ea7c58cd5c59838b5fa574cd456d6047b2d4/pathnames.h",FALSE,NA
"https://spdx.org/licenses/SSPL-1.0.html",FALSE,"https://spdx.org/licenses/SSPL-1.0.json",281,"Server Side Public License, v 1","SSPL-1.0","https://www.mongodb.com/licensing/server-side-public-license",FALSE,NA
"https://spdx.org/licenses/StandardML-NJ.html",TRUE,"https://spdx.org/licenses/StandardML-NJ.json",96,"Standard ML of New Jersey License","StandardML-NJ","https://www.smlnj.org/license.html",FALSE,TRUE
"https://spdx.org/licenses/SugarCRM-1.1.3.html",FALSE,"https://spdx.org/licenses/SugarCRM-1.1.3.json",1,"SugarCRM Public License v1.1.3","SugarCRM-1.1.3","http://www.sugarcrm.com/crm/SPL",FALSE,NA
"https://spdx.org/licenses/SunPro.html",FALSE,"https://spdx.org/licenses/SunPro.json",529,"SunPro License","SunPro","https://github.com/freebsd/freebsd-src/blob/main/lib/msun/src/e_acosh.c",FALSE,NA
"https://spdx.org/licenses/SWL.html",FALSE,"https://spdx.org/licenses/SWL.json",365,"Scheme Widget Library (SWL) Software License Agreement","SWL","https://fedoraproject.org/wiki/Licensing/SWL",FALSE,NA
"https://spdx.org/licenses/swrule.html",FALSE,"https://spdx.org/licenses/swrule.json",388,"swrule License","swrule","https://ctan.math.utah.edu/ctan/tex-archive/macros/generic/misc/swrule.sty",FALSE,NA
"https://spdx.org/licenses/Symlinks.html",FALSE,"https://spdx.org/licenses/Symlinks.json",302,"Symlinks License","Symlinks","https://www.mail-archive.com/debian-bugs-rc@lists.debian.org/msg11494.html",FALSE,NA
"https://spdx.org/licenses/TAPR-OHL-1.0.html",FALSE,"https://spdx.org/licenses/TAPR-OHL-1.0.json",451,"TAPR Open Hardware License v1.0","TAPR-OHL-1.0","https://www.tapr.org/OHL",FALSE,NA
"https://spdx.org/licenses/TCL.html",FALSE,"https://spdx.org/licenses/TCL.json",562,"TCL/TK License","TCL","http://www.tcl.tk/software/tcltk/license.html",FALSE,NA
"https://spdx.org/licenses/TCP-wrappers.html",FALSE,"https://spdx.org/licenses/TCP-wrappers.json",515,"TCP Wrappers License","TCP-wrappers","http://rc.quest.com/topics/openssh/license.php#tcpwrappers",FALSE,NA
"https://spdx.org/licenses/TermReadKey.html",FALSE,"https://spdx.org/licenses/TermReadKey.json",565,"TermReadKey License","TermReadKey","https://github.com/jonathanstowe/TermReadKey/blob/master/README#L9-L10",FALSE,NA
"https://spdx.org/licenses/TMate.html",FALSE,"https://spdx.org/licenses/TMate.json",494,"TMate Open Source License","TMate","http://svnkit.com/license.html",FALSE,NA
"https://spdx.org/licenses/TORQUE-1.1.html",FALSE,"https://spdx.org/licenses/TORQUE-1.1.json",440,"TORQUE v2.5+ Software License v1.1","TORQUE-1.1","https://fedoraproject.org/wiki/Licensing/TORQUEv1.1",FALSE,NA
"https://spdx.org/licenses/TOSL.html",FALSE,"https://spdx.org/licenses/TOSL.json",152,"Trusster Open Source License","TOSL","https://fedoraproject.org/wiki/Licensing/TOSL",FALSE,NA
"https://spdx.org/licenses/TPDL.html",FALSE,"https://spdx.org/licenses/TPDL.json",453,"Time::ParseDate License","TPDL","https://metacpan.org/pod/Time::ParseDate#LICENSE",FALSE,NA
"https://spdx.org/licenses/TPL-1.0.html",FALSE,"https://spdx.org/licenses/TPL-1.0.json",215,"THOR Public License 1.0","TPL-1.0","https://fedoraproject.org/wiki/Licensing:ThorPublicLicense",FALSE,NA
"https://spdx.org/licenses/TTWL.html",FALSE,"https://spdx.org/licenses/TTWL.json",168,"Text-Tabs+Wrap License","TTWL","https://fedoraproject.org/wiki/Licensing/TTWL",FALSE,NA
"https://spdx.org/licenses/TTYP0.html",FALSE,"https://spdx.org/licenses/TTYP0.json",125,"TTYP0 License","TTYP0","https://people.mpi-inf.mpg.de/~uwe/misc/uw-ttyp0/",FALSE,NA
"https://spdx.org/licenses/TU-Berlin-1.0.html",FALSE,"https://spdx.org/licenses/TU-Berlin-1.0.json",174,"Technische Universitaet Berlin License 1.0","TU-Berlin-1.0","https://github.com/swh/ladspa/blob/7bf6f3799fdba70fda297c2d8fd9f526803d9680/gsm/COPYRIGHT",FALSE,NA
"https://spdx.org/licenses/TU-Berlin-2.0.html",FALSE,"https://spdx.org/licenses/TU-Berlin-2.0.json",531,"Technische Universitaet Berlin License 2.0","TU-Berlin-2.0","https://github.com/CorsixTH/deps/blob/fd339a9f526d1d9c9f01ccf39e438a015da50035/licences/libgsm.txt",FALSE,NA
"https://spdx.org/licenses/UCAR.html",FALSE,"https://spdx.org/licenses/UCAR.json",506,"UCAR License","UCAR","https://github.com/Unidata/UDUNITS-2/blob/master/COPYRIGHT",FALSE,NA
"https://spdx.org/licenses/UCL-1.0.html",FALSE,"https://spdx.org/licenses/UCL-1.0.json",262,"Upstream Compatibility License v1.0","UCL-1.0","https://opensource.org/licenses/UCL-1.0",TRUE,NA
"https://spdx.org/licenses/ulem.html",FALSE,"https://spdx.org/licenses/ulem.json",216,"ulem License","ulem","https://mirrors.ctan.org/macros/latex/contrib/ulem/README",FALSE,NA
"https://spdx.org/licenses/Unicode-DFS-2015.html",FALSE,"https://spdx.org/licenses/Unicode-DFS-2015.json",378,"Unicode License Agreement - Data Files and Software (2015)","Unicode-DFS-2015","https://web.archive.org/web/20151224134844/http://unicode.org/copyright.html",FALSE,NA
"https://spdx.org/licenses/Unicode-DFS-2016.html",FALSE,"https://spdx.org/licenses/Unicode-DFS-2016.json",7,"Unicode License Agreement - Data Files and Software (2016)","Unicode-DFS-2016","https://www.unicode.org/license.txt",TRUE,NA
"https://spdx.org/licenses/Unicode-TOU.html",FALSE,"https://spdx.org/licenses/Unicode-TOU.json",25,"Unicode Terms of Use","Unicode-TOU","http://web.archive.org/web/20140704074106/http://www.unicode.org/copyright.html",FALSE,NA
"https://spdx.org/licenses/UnixCrypt.html",FALSE,"https://spdx.org/licenses/UnixCrypt.json",241,"UnixCrypt License","UnixCrypt","https://foss.heptapod.net/python-libs/passlib/-/blob/branch/stable/LICENSE#L70",FALSE,NA
"https://spdx.org/licenses/Unlicense.html",FALSE,"https://spdx.org/licenses/Unlicense.json",112,"The Unlicense","Unlicense","https://unlicense.org/",TRUE,TRUE
"https://spdx.org/licenses/UPL-1.0.html",FALSE,"https://spdx.org/licenses/UPL-1.0.json",178,"Universal Permissive License v1.0","UPL-1.0","https://opensource.org/licenses/UPL",TRUE,TRUE
"https://spdx.org/licenses/URT-RLE.html",FALSE,"https://spdx.org/licenses/URT-RLE.json",300,"Utah Raster Toolkit Run Length Encoded License","URT-RLE","https://sourceforge.net/p/netpbm/code/HEAD/tree/super_stable/converter/other/pnmtorle.c",FALSE,NA
"https://spdx.org/licenses/Vim.html",FALSE,"https://spdx.org/licenses/Vim.json",9,"Vim License","Vim","http://vimdoc.sourceforge.net/htmldoc/uganda.html",FALSE,TRUE
"https://spdx.org/licenses/VOSTROM.html",FALSE,"https://spdx.org/licenses/VOSTROM.json",167,"VOSTROM Public License for Open Source","VOSTROM","https://fedoraproject.org/wiki/Licensing/VOSTROM",FALSE,NA
"https://spdx.org/licenses/VSL-1.0.html",FALSE,"https://spdx.org/licenses/VSL-1.0.json",524,"Vovida Software License v1.0","VSL-1.0","https://opensource.org/licenses/VSL-1.0",TRUE,NA
"https://spdx.org/licenses/W3C.html",FALSE,"https://spdx.org/licenses/W3C.json",379,"W3C Software Notice and License (2002-12-31)","W3C","http://www.w3.org/Consortium/Legal/2002/copyright-software-20021231.html",TRUE,TRUE
"https://spdx.org/licenses/W3C-19980720.html",FALSE,"https://spdx.org/licenses/W3C-19980720.json",389,"W3C Software Notice and License (1998-07-20)","W3C-19980720","http://www.w3.org/Consortium/Legal/copyright-software-19980720.html",FALSE,NA
"https://spdx.org/licenses/W3C-20150513.html",FALSE,"https://spdx.org/licenses/W3C-20150513.json",401,"W3C Software Notice and Document License (2015-05-13)","W3C-20150513","https://www.w3.org/Consortium/Legal/2015/copyright-software-and-document",FALSE,NA
"https://spdx.org/licenses/w3m.html",FALSE,"https://spdx.org/licenses/w3m.json",507,"w3m License","w3m","https://github.com/tats/w3m/blob/master/COPYING",FALSE,NA
"https://spdx.org/licenses/Watcom-1.0.html",FALSE,"https://spdx.org/licenses/Watcom-1.0.json",422,"Sybase Open Watcom Public License 1.0","Watcom-1.0","https://opensource.org/licenses/Watcom-1.0",TRUE,FALSE
"https://spdx.org/licenses/Widget-Workshop.html",FALSE,"https://spdx.org/licenses/Widget-Workshop.json",447,"Widget Workshop License","Widget-Workshop","https://github.com/novnc/noVNC/blob/master/core/crypto/des.js#L24",FALSE,NA
"https://spdx.org/licenses/Wsuipa.html",FALSE,"https://spdx.org/licenses/Wsuipa.json",386,"Wsuipa License","Wsuipa","https://fedoraproject.org/wiki/Licensing/Wsuipa",FALSE,NA
